id,name,age,gender,height,weight,nationality,medals,games,biography,price,focus,sport,category
111044,Gaurika Singh,13,F,155,45,Nepal,,1,140,,Swimming,Individual
78281,Gerek Lin Meinhardt,26,M,183,80,USA,1 B,3,159,,Fencing,Individual
134457,Zhang Guowei,25,M,202,77,China,,2,147,,Athletics,Individual
60831,Rachid Kisri,41,M,179,60,Morocco,,2,147,,Athletics,Individual
20896,Giorgi Chkheidze,18,M,178,105,Georgia,,1,140,,Weightlifting,Individual
19029,Jonathan Castroviejo Nicols,29,M,172,64,Spain,,2,147,,Cycling,Individual
85037,Ashley Nee,27,F,163,55,USA,,1,140,,Canoeing,Individual
117088,Brooke Sweat (Youngquist-),30,F,173,70,USA,,1,140,,Beach Volleyball,Individual
132730,Reza Mohammad Ali Yazdani,31,M,172,100,Iran,,3,153,,Wrestling,Individual
20769,Svetlana Mikhaylovna Chimrova,20,F,173,61,Russia,,1,140,,Swimming,Individual
51295,Svenja Anette Huth,25,F,163,54,Germany,1 G,1,207,,Football,Individual
115498,John Storey,29,M,186,85,New Zealand,,2,147,,Rowing,Individual
73309,Roberto Maehler,31,M,183,82,Brazil,,1,140,,Canoeing,Individual
132496,Yang Haoran,20,M,176,64,China,,1,140,,Shooting,Individual
114880,Hilary Stellingwerff (Edmondson-),34,F,160,47,Canada,,2,147,,Athletics,Individual
15828,Nicols Martn Bruno,27,M,187,85,Argentina,,2,147,,Volleyball,Individual
39147,Fernando Gaviria Rendn,21,M,180,70,Colombia,,1,140,,Cycling,Individual
58767,Zhanarbek Salimbayevich Kenzheyev,30,M,180,84,Kyrgyzstan,,2,147,,Wrestling,Individual
92714,Yadisleidy Pedroso Gonzlez,29,F,168,50,Italy,,1,140,,Athletics,Individual
61413,Karol Kos,26,M,201,87,Poland,,1,140,,Volleyball,Individual
31730,Joachim Eilers,26,M,185,90,Germany,,1,140,,Cycling,Individual
116082,Carla Surez Navarro,27,F,162,62,Spain,,3,153,,Tennis,Individual
103342,Simone Ruffini,26,M,173,67,Italy,,1,140,,Swimming,Individual
67843,Lee Dong-Keun,25,M,183,78,South Korea,,1,140,,Badminton,Individual
85686,Deo Gracia Ngokaba,19,M,190,140,Republic of Congo,,1,140,,Judo,Individual
133294,Yu Chenggang,32,M,181,72,China,,2,147,,Rowing,Individual
36518,milie Fournel,29,F,155,59,Canada,,3,153,,Canoeing,Individual
85507,Kiley Neushul,23,F,173,65,USA,1 G,1,207,,Water Polo,Individual
79748,Laura Milani,31,F,168,57,Italy,,1,140,,Rowing,Individual
124161,Florent Van Aubel,24,M,178,73,Belgium,1 S,2,163,,Hockey,Individual
46091,Christa Deanne Harmotto-Dietzen,29,F,188,79,USA,1 S 1 B,2,172,,Volleyball,Individual
47578,"Jeffrey ""Jeff"" Henderson",27,M,183,86,USA,1 G,1,207,,Athletics,Individual
45233,Aymen Hamed,33,M,196,95,Tunisia,,1,140,,Handball,Individual
30324,Francisco Ducasse Rojas,19,M,175,68,Chile,,1,140,,Sailing,Individual
99690,Christopher Patrick Reid,20,M,198,98,South Africa,,1,140,,Swimming,Individual
116709,Charlotte Sutherland,25,F,180,76,Australia,,1,140,,Rowing,Individual
25036,Chloe Elysha Dalton,23,F,180,72,Australia,1 G,1,207,,Rugby Sevens,Individual
4379,Rami Anis,25,M,178,78,NA,,1,140,,Swimming,Individual
133001,"Yiu Kit-Ching ""Christy""",28,F,155,45,China,,1,140,,Athletics,Individual
34878,Sergio Fernndez Roda,23,M,186,78,Spain,,1,140,,Athletics,Individual
804,Antoine Xavier Adams,27,M,180,79,Saint Kitts,,2,147,,Athletics,Individual
113264,Slobodan Soro,37,M,196,100,Brazil,2 B,3,164,,Water Polo,Individual
68353,Ionela Livia Lehaci,21,F,178,57,Romania,,1,140,,Rowing,Individual
122928,Ilya Tyapkin,25,M,160,65,Kyrgyzstan,,1,140,,Athletics,Individual
112327,Kierra Smith,22,F,150,57,Canada,,1,140,,Swimming,Individual
1943,Dalal Masfir Al-Harith,16,F,160,55,Qatar,,1,140,,Athletics,Individual
130480,Hannah Lilian Wilkinson,24,F,177,72,New Zealand,,2,147,,Football,Individual
101530,Bernardo Reis Lopes Rocha,27,M,181,95,Brazil,,1,140,,Water Polo,Individual
29569,Ane Marcelle Gomes dos Santos,22,F,153,53,Brazil,,1,140,,Archery,Individual
121627,Martyna Trajdos,27,F,171,66,Germany,,1,140,,Judo,Individual
119054,Venilton Torres Teixeira,20,M,182,58,Brazil,,1,140,,Taekwondo,Individual
8661,Martin Bau,21,M,182,74,Slovenia,,1,140,,Swimming,Individual
34048,Farhan Salih Farhan,19,M,179,67,Bahrain,,1,140,,Swimming,Individual
132693,Adam Yates,23,M,172,58,UK,,1,140,,Cycling,Individual
110563,Wellison Rosa da Silva,32,M,160,77,Brazil,,2,147,,Weightlifting,Individual
129657,Jennifer Wenth,25,F,166,47,Austria,,1,140,,Athletics,Individual
67332,Shadae Lawrence,20,F,173,84,Jamaica,,1,140,,Athletics,Individual
58220,Radosaw Kawcki,24,M,189,76,Poland,,2,147,,Swimming,Individual
16055,Matthijs Bchli,23,M,188,90,Netherlands,1 S,1,173,,Cycling,Individual
83176,"Robert William ""Rob"" Mullett",29,M,178,64,UK,,1,140,,Athletics,Individual
86547,Mihai Nistor,25,M,180,105,Romania,,1,140,,Boxing,Individual
64008,Lena Kreundl,18,F,174,69,Austria,,1,140,,Swimming,Individual
26690,Leticia Cherpe de Souza,20,F,165,49,Brazil,,1,140,,Athletics,Individual
32886,"Christopher ""Chris"" Erickson",34,M,175,60,Australia,,3,153,,Athletics,Individual
57878,Michelle Plourde Kasold,29,F,161,53,USA,,2,147,,Hockey,Individual
56444,Piotr Juszczak,28,M,197,94,Poland,,2,147,,Rowing,Individual
116085,Charly Coronel Suarez,27,M,168,60,Philippines,,1,140,,Boxing,Individual
21865,"Joseph ""Joe"" Clarke",23,M,182,76,UK,1 G,1,207,,Canoeing,Individual
61485,Kellion Knibb,22,F,183,86,Jamaica,,1,140,,Athletics,Individual
132758,Katai Yeerlanbieke,26,M,169,77,China,,1,140,,Wrestling,Individual
110273,Maja Siegenthaler,23,F,172,66,Switzerland,,1,140,,Sailing,Individual
42661,Cejhae Colin Greene,20,M,174,72,Antigua,,1,140,,Athletics,Individual
86757,Juan Nogueira,28,M,186,91,Brazil,,1,140,,Boxing,Individual
10585,Boris Berian,23,M,183,70,USA,,1,140,,Athletics,Individual
1464,Ai Yanhan,14,F,168,54,China,,1,140,,Swimming,Individual
43217,"Samuel ""Sam"" Groth",28,M,193,100,Australia,,1,140,,Tennis,Individual
108025,"Stephen ""Steve"" Scott",31,M,172,84,UK,1 B,2,155,,Shooting,Individual
106310,Chlo Marie Hlne Savourel,16,F,166,68,Central African Republic,,1,140,,Swimming,Individual
36091,Ayomide Folorunso,19,F,170,55,Italy,,1,140,,Athletics,Individual
19333,Martina Centofanti,18,F,170,47,Italy,,1,140,,Rhythmic Gymnastics,Individual
103025,Shannon Nicole Rowbury,31,F,166,52,USA,,3,153,,Athletics,Individual
85834,"Michael Sean James ""Mike"" Nicholson",42,M,182,80,Zimbabwe,,2,147,,Shooting,Individual
117754,"Patricia Nooroa ""Pat"" Taea",23,F,170,67,Cook Islands,,2,147,,Athletics,Individual
88029,Eva dorov,36,F,175,60,Slovakia,,2,147,,Table Tennis,Individual
45559,Takuya Haneda,29,M,175,70,Japan,1 B,3,159,,Canoeing,Individual
8237,Beatrice Bartelloni,23,F,165,50,Italy,,1,140,,Cycling,Individual
69530,Li Xiaoxia,28,F,174,65,China,3 G 1 S,2,263,,Table Tennis,Individual
134855,Zhu Renxue,25,M,170,50,China,,1,140,,Athletics,Individual
38011,Otgontsetseg Galbadrakhyn,24,F,170,63,Kazakhstan,1 B,1,157,,Judo,Individual
134352,Silvia Zennaro,26,F,168,72,Italy,,1,140,,Sailing,Individual
76319,Andrs Eduardo Mata Prez,23,M,174,77,Spain,,2,147,,Weightlifting,Individual
116670,Tadas ukeviius,31,M,177,64,Lithuania,,3,153,,Athletics,Individual
93626,Lee-Ann Persse,27,F,181,74,South Africa,,2,147,,Rowing,Individual
72399,Luo Ying,25,F,164,62,China,,1,140,,Badminton,Individual
131763,Wu Ashun,31,M,183,81,China,,1,140,,Golf,Individual
78547,Memo,21,M,192,88,Indonesia,,1,140,,Rowing,Individual
431,Narek Abgaryan,24,M,166,52,Armenia,,1,140,,Boxing,Individual
26751,Bob de Voogd,27,M,183,80,Netherlands,1 S,2,163,,Hockey,Individual
93218,Thiago Machado Vilela Pereira,30,M,187,83,Brazil,1 S,4,168,,Swimming,Individual
103914,Ryu Seung-Woo,22,M,172,67,South Korea,,1,140,,Football,Individual
116824,Musashi Suzuki,22,M,185,75,Japan,,1,140,,Football,Individual
51499,Hussein Iashaish,20,M,180,95,Jordan,,1,140,,Boxing,Individual
92529,Adam George Peaty,21,M,191,86,UK,1 G 1 S,1,240,,Swimming,Individual
23092,Wendy Gabriela Cornejo Aliaga,23,F,162,54,Boliva,,1,140,,Athletics,Individual
21945,Jane-Anne Claxton,23,F,169,60,Australia,,1,140,,Hockey,Individual
93379,Michael Prez Ortz,23,M,169,71,Mexico,,1,140,,Football,Individual
97182,Grischa Prmel,21,M,182,78,Germany,1 S,1,173,,Football,Individual
7816,Romain Bardet,25,M,184,64,France,,1,140,,Cycling,Individual
10595,Valmir Berisha,20,M,182,81,Sweden,,1,140,,Football,Individual
134656,Zhao Minggang,28,M,185,75,China,,1,140,,Boxing,Individual
70320,Marco Lingua,38,M,177,116,Italy,,2,147,,Athletics,Individual
79945,Heather Miller-Koch,29,F,175,64,USA,,1,140,,Athletics,Individual
44226,Tuba Gven,22,F,173,52,Turkey,,1,140,,Athletics,Individual
106107,"Rebecca Elizabeth ""Becky"" Sauerbrunn",31,F,170,64,USA,1 G,2,180,,Football,Individual
57755,Doszhan Nurbatyrovich Kartikov,27,M,173,75,Kazakhstan,,1,140,,Wrestling,Individual
119559,Brianne Theisen-Eaton,27,F,175,64,Canada,1 B,2,155,,Athletics,Individual
20956,Choe Byeong-Kwang,25,M,185,73,South Korea,,1,140,,Athletics,Individual
35713,Manila Flamini,28,F,167,60,Italy,,1,140,,Synchronized Swimming,Individual
71788,"Daniel ""Dan"" Lowe",23,M,183,82,USA,,1,140,,Shooting,Individual
117529,Lilina Szilgyi,19,F,176,63,Hungary,,2,147,,Swimming,Individual
80867,Sosthene Taroum Moguenara,26,F,180,65,Germany,,2,147,,Athletics,Individual
37050,Uschi Freitag,26,F,167,68,Netherlands,,1,140,,Diving,Individual
25830,Marcus Vincius Carvalho Lopes D'Almeida,18,M,183,90,Brazil,,1,140,,Archery,Individual
119186,Miltiadis Tentoglou,18,M,185,75,Greece,,1,140,,Athletics,Individual
133313,Yu Hexin,20,M,194,87,China,,1,140,,Swimming,Individual
4782,Hirooki Arai,28,M,180,62,Japan,1 B,1,157,,Athletics,Individual
73624,Lucianne Barroncas Maia,28,F,169,64,Brazil,,1,140,,Water Polo,Individual
32264,Gasto Jos Ministro Elias,25,M,183,76,Portugal,,1,140,,Tennis,Individual
69537,Xue Li,31,F,165,57,France,,2,147,,Table Tennis,Individual
134329,Morad Zemouri,23,M,173,73,Qatar,,1,140,,Judo,Individual
48874,sds Hjlmsdttir,30,F,178,70,Iceland,,3,153,,Athletics,Individual
42358,Naomy Hope Grand'Pierre,19,F,,,Haiti,,1,140,,Swimming,Individual
5393,Eleni Artymata,30,F,177,62,Cyprus,,3,153,,Athletics,Individual
127609,Miroslav Vratil,33,M,184,73,Czech Republic,,2,147,,Rowing,Individual
51514,Caterine Ibargn Mena,32,F,185,70,Colombia,1 G 1 S,3,187,,Athletics,Individual
97848,"Samantha Ann ""Sam"" Quek",27,F,169,62,UK,1 G,1,207,,Hockey,Individual
129231,"Alexis ""Lexi"" Weeks",19,F,168,59,USA,,1,140,,Athletics,Individual
96785,Aisha Praught (-Leer),26,F,162,50,Jamaica,,1,140,,Athletics,Individual
105056,Jamile Sara Samuel,24,F,168,59,Netherlands,,2,147,,Athletics,Individual
72830,Marko Macan,23,M,196,109,Croatia,1 S,1,173,,Water Polo,Individual
115459,"Genevra ""Gevvie"" Stone",31,F,183,71,USA,1 S,2,163,,Rowing,Individual
119690,Cyrille Thiry,25,M,179,67,Switzerland,,1,140,,Cycling,Individual
138,Salwan Jasim Abbood Abbood,24,M,180,104,Iraq,,1,140,,Weightlifting,Individual
62386,Ami Kondo,21,F,156,48,Japan,1 B,1,157,,Judo,Individual
69615,Liang Meiyu,22,F,166,63,China,,2,147,,Hockey,Individual
88704,Joo Victor Marcari Oliva,20,M,182,65,Brazil,,1,140,,Equestrianism,Individual
75703,Carmen Patricia Martnez Aguilera,33,F,160,55,Paraguay,,1,140,,Athletics,Individual
107405,Carl Fredrik Stefan Schn,29,M,187,102,Sweden,,1,140,,Wrestling,Individual
79839,Radmila Miljani-Petrovi,28,F,157,60,Montenegro,1 S,2,163,,Handball,Individual
55690,LaVerne Janet Jones-Ferrette,34,F,173,68,"Virgin Islands, US",,4,160,,Athletics,Individual
73365,Lisandro Magllan,22,M,182,79,Argentina,,1,140,,Football,Individual
115758,Ivan Alekseyevich Stretovich,19,M,170,59,Russia,1 S,1,173,,Gymnastics,Individual
30180,Du Li,34,F,170,55,China,2 G 1 S 1 B,4,206,,Shooting,Individual
29099,Patrick Dogue,24,M,197,81,Germany,,1,140,,Modern Pentathlon,Individual
27912,Daniel Deuer,34,M,190,76,Germany,1 B,1,157,,Equestrianism,Individual
74608,Simon Douglas Mantell,32,M,184,81,UK,,2,147,,Hockey,Individual
90749,Luca Fernanda Palermo,30,F,173,59,Argentina,,3,153,,Rowing,Individual
30950,Domagoj Duvnjak,28,M,198,100,Croatia,1 B,3,159,,Handball,Individual
128079,Kira Walkenhorst,25,F,184,75,Germany,1 G,1,207,,Beach Volleyball,Individual
29813,Fiona Doyle,24,F,175,65,Ireland,,1,140,,Swimming,Individual
119432,Tsegai Tewelde,26,M,172,56,UK,,1,140,,Athletics,Individual
120817,Mariya Yuryevna Tolkachova,18,F,176,53,Russia,1 G,1,207,,Rhythmic Gymnastics,Individual
16614,Steven James Burke,28,M,183,78,UK,2 G 1 B,3,203,,Cycling,Individual
30774,Moiss Rodriques Duque,27,M,173,75,Brazil,,1,140,,Rugby Sevens,Individual
13754,Vanessa Boslak,34,F,170,57,France,,4,160,,Athletics,Individual
18537,Gonzalo Carreras,26,M,186,88,Argentina,,1,140,,Canoeing,Individual
30615,Vitaly Vladimirovich Dunaytsev,24,M,174,64,Russia,1 B,1,157,,Boxing,Individual
105572,Ane Santesteban Gonzlez,25,F,160,48,Spain,,1,140,,Cycling,Individual
97884,Laura Quevedo Caizares,20,F,185,74,Spain,1 S,1,173,,Basketball,Individual
128979,Marcus China Watson,25,M,177,88,UK,1 S,1,173,,Rugby Sevens,Individual
82629,Seyed Mohammad Mousavi Eraghi,28,M,201,84,Iran,,1,140,,Volleyball,Individual
105982,Arisa Sato,27,F,164,52,Japan,,1,140,,Volleyball,Individual
14211,Marit Bouwmeester,28,F,177,68,Netherlands,1 G 1 S,2,197,,Sailing,Individual
57015,Osman Kamara,28,M,,78,Sierra Leone,,1,140,,Swimming,Individual
71778,Andreas Lw,34,M,177,81,Germany,,1,140,,Shooting,Individual
135489,Anastasiya Valeryevna Zuyeva-Fesikova,26,F,182,71,Russia,1 S,3,164,,Swimming,Individual
16426,Johanna Bundsen,25,F,185,72,Sweden,,1,140,,Handball,Individual
119063,Gladys Lucy Tejeda Pucuhuaranga,30,F,156,47,Peru,,2,147,,Athletics,Individual
109853,Tsukasa Shiotani,27,M,182,80,Japan,,1,140,,Football,Individual
44571,Semoy Kee-Ann Hackett,27,F,173,61,Trinidad,,3,153,,Athletics,Individual
92276,"Joanne Marie ""Jo"" Pavey (Davis-)",42,F,163,50,UK,,5,167,,Athletics,Individual
112585,Paul Snow-Hansen,25,M,174,64,New Zealand,,2,147,,Sailing,Individual
84361,Leone Nakarawa,28,M,198,109,Fiji,1 G,1,207,,Rugby Sevens,Individual
130623,Kendell Williams,21,F,178,67,USA,,1,140,,Athletics,Individual
101114,Yeison Javier Rivas Rivas,28,M,173,66,Colombia,,1,140,,Athletics,Individual
34850,Liliana Fernndez Steiner,29,F,178,75,Spain,,2,147,,Beach Volleyball,Individual
83481,"Andrea ""Andi"" Murez",24,F,184,77,Israel,,1,140,,Swimming,Individual
73537,Renjith Maheshwary,30,M,184,79,India,,3,153,,Athletics,Individual
2161,Abdulaziz Al-Shatti,25,M,,,Individual Olympic Athletes,,1,140,,Fencing,Individual
69036,Vladimir Letnicov,34,M,178,70,Moldova,,3,153,,Athletics,Individual
2365,Radu Albot,26,M,175,70,Moldova,,1,140,,Tennis,Individual
74587,Reem Mansour,22,F,169,76,Egypt,,1,140,,Archery,Individual
65337,Yusaku Kuwazuru,30,M,188,98,Japan,,1,140,,Rugby Sevens,Individual
54529,Jeong Gyeong-Eun,26,F,172,59,South Korea,1 B,2,155,,Badminton,Individual
60253,Kim Song-Guk,30,M,167,75,North Korea,1 B,1,157,,Shooting,Individual
134544,Zhang Shuai,27,F,177,66,China,,2,147,,Tennis,Individual
97242,Marie Prouvensier,22,F,165,52,France,1 S,1,173,,Handball,Individual
89599,"Matilde ""Mati"" Ortz Reyes",25,F,174,67,Spain,1 S,2,163,,Water Polo,Individual
80167,Viktor Eduardovich Minibayev,25,M,173,63,Russia,,2,147,,Diving,Individual
119515,Shiva Thapa,22,M,169,56,India,,2,147,,Boxing,Individual
59343,Sukhrob Khodzhayev,23,M,185,120,Uzbekistan,,2,147,,Athletics,Individual
60532,"Thomas ""Tom"" Kingston",25,M,190,91,Australia,,1,140,,Rugby Sevens,Individual
37623,Manuel Fumic,34,M,173,68,Germany,,4,160,,Cycling,Individual
132143,Vikas Krishan Yadav,24,M,177,69,India,,2,147,,Boxing,Individual
92783,Snjeana Peji,34,F,170,75,Croatia,1 B,3,159,,Shooting,Individual
112927,Leydi Yesenia Sols Arboleda,26,F,168,69,Colombia,,2,147,,Weightlifting,Individual
124944,Dirk Van Tichelt,32,M,173,73,Belgium,1 B,3,159,,Judo,Individual
95312,Pol Pla Vegu,23,M,177,75,Spain,,1,140,,Rugby Sevens,Individual
21289,Henrik Christiansen,19,M,191,,Norway,,1,140,,Swimming,Individual
105073,Jessica Eva Katarina Samuelsson,24,F,166,59,Sweden,1 S,1,173,,Football,Individual
82020,David Morgan,22,M,184,82,Australia,1 B,1,157,,Swimming,Individual
83711,Raul Must,28,M,176,70,Estonia,,3,153,,Badminton,Individual
82945,Danish Mujtaba,27,M,168,66,India,,2,147,,Hockey,Individual
7666,"Matthew ""Matt"" Baranoski",23,M,183,96,USA,,1,140,,Cycling,Individual
47803,Heo Jun,28,M,168,64,South Korea,,1,140,,Fencing,Individual
71921,Lu Xiaojun,32,M,172,77,China,1 G 1 S,2,197,,Weightlifting,Individual
60450,Justinas Kinderis,29,M,184,82,Lithuania,,2,147,,Modern Pentathlon,Individual
88669,Peeter Olesk,23,M,179,70,Estonia,,1,140,,Shooting,Individual
133752,Youssra Zakarani,21,F,162,58,Morocco,,1,140,,Fencing,Individual
15628,"Jonathan Callum ""Jonny"" Brownlee",26,M,181,70,UK,1 S 1 B,2,172,,Triathlon,Individual
40473,Giuseppe Giordano,42,M,170,74,Italy,,2,147,,Shooting,Individual
80483,Branislav Mitrovi,31,M,201,100,Serbia,1 G,1,207,,Water Polo,Individual
80239,rika de Souza Miranda,29,F,162,52,Brazil,,2,147,,Judo,Individual
22093,lodie Pascaline Clouvel,27,F,182,69,France,1 S,2,163,,Modern Pentathlon,Individual
110191,Heena Sidhu,26,F,158,51,India,,2,147,,Shooting,Individual
111237,Nitendra Singh Rawat,29,M,172,58,India,,1,140,,Athletics,Individual
48963,Hong Qu Phc,23,M,182,76,Vietnam,,1,140,,Swimming,Individual
111717,Matev Skok,29,M,188,95,Slovenia,,1,140,,Handball,Individual
98635,Arturo Jos Ramrez lvarez,25,M,170,65,Venezuela,,2,147,,Athletics,Individual
108064,Victor Scvortov,28,M,173,73,United Arab Emirates,,1,140,,Judo,Individual
102321,Leticia Romero Gonzlez,21,F,177,62,Spain,1 S,1,173,,Basketball,Individual
123225,Edgaras Ulanovas,24,M,198,94,Lithuania,,1,140,,Basketball,Individual
61652,Kenji Kobase,29,M,180,80,Japan,,1,140,,Swimming,Individual
123943,Jennifer Valente,21,F,176,74,USA,1 S,1,173,,Cycling,Individual
51877,Anna Krisztina Ills,22,F,180,73,Hungary,,1,140,,Water Polo,Individual
76046,Mehdi Marzouki,29,M,192,101,France,,1,140,,Water Polo,Individual
94277,Yekaterina Ilyinichna Petukhova,20,F,163,48,Russia,,1,140,,Diving,Individual
43296,Valerie Gruest Slowing,17,F,172,63,Guatemala,,1,140,,Swimming,Individual
49724,Hong Kuk-Hyon,26,M,179,73,North Korea,,1,140,,Judo,Individual
114298,Tom Stank,25,M,190,125,Czech Republic,,1,140,,Athletics,Individual
72586,Vadim Nikolayevich Lyalin,33,M,200,100,Belarus,,3,153,,Rowing,Individual
9953,"Christopher Anthony ""Chris"" Benard",26,M,191,84,USA,,1,140,,Athletics,Individual
43483,Gulnaz Radikovna Gubaydullina,24,F,164,51,Russia,,1,140,,Modern Pentathlon,Individual
23792,Anja Crevar,16,F,164,49,Serbia,,1,140,,Swimming,Individual
10716,Natlia Maria Bernardo,29,F,170,65,Angola,,3,153,,Handball,Individual
52275,Marius Viorel Ionescu,31,M,170,55,Romania,,2,147,,Athletics,Individual
40891,Go Seong-Hyeon,29,M,182,85,South Korea,,2,147,,Badminton,Individual
117927,Miho Takahashi,23,F,161,56,Japan,,2,147,,Swimming,Individual
88010,Elizbar Odikadze,27,M,187,105,Georgia,,1,140,,Wrestling,Individual
89894,Inna Volodymyrivna Osypenko-Radomska,33,F,166,63,Azerbaijan,1 G 2 S 2 B,5,200,,Canoeing,Individual
134559,Zhang Wenxiu,30,F,183,105,China,1 S 1 B,4,173,,Athletics,Individual
99795,Theo Reinhardt,25,M,,,Germany,,1,140,,Cycling,Individual
87300,Leah Nugent,23,F,173,66,Jamaica,,1,140,,Athletics,Individual
82802,Irmina Mrzek-Gliszczyska,24,F,176,70,Poland,,1,140,,Sailing,Individual
103994,Lucas Saatkamp,30,M,209,101,Brazil,1 G 1 S,2,197,,Volleyball,Individual
84693,Saad Natiq Naji,22,M,188,78,Iraq,,1,140,,Football,Individual
39080,Natalia Azevedo Gaudio,23,F,170,55,Brazil,,1,140,,Rhythmic Gymnastics,Individual
16279,Cristina Ioana Bujin,28,F,172,56,Romania,,2,147,,Athletics,Individual
17160,Francelina Cabral,31,F,165,,Timor-Leste,,1,140,,Cycling,Individual
52439,Bodin Isara,25,M,175,78,Thailand,,2,147,,Badminton,Individual
7050,Mohammad Tawfiq Bakhshi,30,M,181,99,Afghanistan,,1,140,,Judo,Individual
97264,Tanyaporn Prucksakorn,26,F,168,70,Thailand,,3,153,,Shooting,Individual
124000,Tero Seppo Vlimki,34,M,170,73,Finland,,1,140,,Wrestling,Individual
119198,Milo Teodosi,29,M,195,90,Serbia,1 S,1,173,,Basketball,Individual
19155,Mark Simon Cavendish,31,M,175,70,UK,1 S,3,164,,Cycling,Individual
123667,Ambroise Uwiragiye,35,M,,,Rwanda,,1,140,,Athletics,Individual
128429,Wang Chunyu,21,F,175,55,China,,1,140,,Athletics,Individual
58163,Risako Kawai,21,F,160,61,Japan,1 G,1,207,,Wrestling,Individual
28039,Ayyasamy Dharun,19,M,177,64,India,,1,140,,Athletics,Individual
18667,Louise Carton,22,F,172,57,Belgium,,1,140,,Athletics,Individual
99237,Savenaca Rawaca,24,M,189,105,Fiji,1 G,1,207,,Rugby Sevens,Individual
50337,Chaunte LaTasha Howard-Lowe,32,F,176,59,USA,,4,160,,Athletics,Individual
128435,"Zhen ""Eugene"" Wang",30,M,174,80,Canada,,2,147,,Table Tennis,Individual
19797,Natthanan Chankrajang,30,F,166,57,Thailand,,3,153,,Swimming,Individual
10562,Fredrik Bergstrm,26,M,176,64,Sweden,,1,140,,Sailing,Individual
43434,Gu Yasha,25,F,165,60,China,,2,147,,Football,Individual
27488,Mirela Krasimirova Demireva,26,F,180,58,Bulgaria,1 S,1,173,,Athletics,Individual
3326,Eyawomano Doreen Amata,28,F,191,63,Nigeria,,3,153,,Athletics,Individual
108000,Giles Lyndon Scott,29,M,197,95,UK,1 G,1,207,,Sailing,Individual
42327,Mats Grambusch,23,M,177,74,Germany,1 B,1,157,,Hockey,Individual
109073,Daulet Yerkinovich Shabanbay,22,M,190,125,Kazakhstan,,2,147,,Wrestling,Individual
10502,Emma Sofia Berglund,27,F,171,64,Sweden,1 S,2,163,,Football,Individual
79938,Shaunae Miller (-Uibo),22,F,185,69,Bahamas,1 G,2,180,,Athletics,Individual
117891,Orsolya Takcs,31,F,190,83,Hungary,,3,153,,Water Polo,Individual
15966,Bedopassa Buassat Djonde,23,M,172,97,Guinea-Bissau,,1,140,,Wrestling,Individual
91604,Park Seung-A,25,F,168,61,South Korea,,1,140,,Hockey,Individual
37419,Martin Fuchs,24,M,184,71,Switzerland,,1,140,,Equestrianism,Individual
90740,Karin Sofia Paldanius,37,F,180,75,Sweden,,4,160,,Canoeing,Individual
110488,Altobeli Santos da Silva,25,M,181,60,Brazil,,1,140,,Athletics,Individual
19057,Kelly Catlin,20,F,168,63,USA,1 S,1,173,,Cycling,Individual
106214,Marius avelskis,22,M,179,70,Lithuania,,1,140,,Athletics,Individual
19896,Lus Enrique Charles,17,M,183,65,Dominican Republic,,1,140,,Athletics,Individual
54001,Daniel Jasinski,26,M,207,120,Germany,1 B,1,157,,Athletics,Individual
13156,Edwina Claire Bone,28,F,170,70,Australia,,1,140,,Hockey,Individual
76218,Kylie Jacqueline Masse,20,F,173,61,Canada,1 B,1,157,,Swimming,Individual
56267,Jeffrey Michael Julmis,28,M,185,79,Haiti,,2,147,,Athletics,Individual
58485,smail Kele,28,M,168,70,Turkey,,2,147,,Shooting,Individual
116388,Faye Sultan Hussain,21,F,182,67,Individual Olympic Athletes,,2,147,,Swimming,Individual
3939,Kim Verner Andersson,33,M,200,105,Sweden,1 S,2,163,,Handball,Individual
6764,Marko Bagari,30,M,201,100,Qatar,,1,140,,Handball,Individual
7061,Naima Bakkal,25,F,170,57,Morocco,,1,140,,Taekwondo,Individual
12564,Markus Bckermann,30,M,192,95,Germany,,1,140,,Beach Volleyball,Individual
117536,Balazs Marton Sziranyi Somogyi,33,M,196,106,Spain,,2,147,,Water Polo,Individual
113255,Rondell Kelvin Sorillo,30,M,178,62,Trinidad,,3,153,,Athletics,Individual
63345,Igor Kovaevi,27,M,190,85,France,,1,140,,Water Polo,Individual
81456,Aldo Montano,37,M,184,82,Italy,1 G 1 S 2 B,4,193,,Fencing,Individual
132367,Kohei Yamashita,21,M,179,69,Japan,,1,140,,Athletics,Individual
66546,Talisa Lanoe,22,F,167,50,Kenya,,1,140,,Swimming,Individual
84347,Hiroshi Nakano,28,M,176,72,Japan,,1,140,,Rowing,Individual
7439,Abdoullah Bamoussa,30,M,170,59,Italy,,1,140,,Athletics,Individual
8833,Roberto Bautista Agut,28,M,183,76,Spain,,1,140,,Tennis,Individual
33618,Thomas Fabbiano,27,M,173,70,Italy,,1,140,,Tennis,Individual
132003,Xiang Yanmei,24,F,163,69,China,1 G,1,207,,Weightlifting,Individual
37489,Kenji Fujimitsu,30,M,182,69,Japan,,1,140,,Athletics,Individual
135367,Pietro Zucchetti,35,M,188,82,Italy,,2,147,,Sailing,Individual
77123,Nikola Mazurov,21,F,160,68,Czech Republic,,1,140,,Shooting,Individual
63580,Kreimir Kozina,26,M,197,105,Croatia,,1,140,,Handball,Individual
